tagId,timestamp,dateTime,loc(x),loc(y),loc(z),yaw,roll,pitch,acc(x),acc(y),acc(z),gyro,magnetic,label
26660,1650204862.171,"16:14:22,171000",2929,6041,1385,5.55,0.005,-0.068,-150,-115,906,"{'x': 8.3125, 'y': 19.25, 'z': 79.25}","{'x': 11, 'y': 12.875, 'z': -48.1875}",3
26651,1650204862.251,"16:14:22,251000",3056,4959,793,5.949,0.07,-0.005,68,2,959,"{'x': 0.0625, 'y': -0.0625, 'z': -0.0625}","{'x': 4.75, 'y': 22.375, 'z': -44.6875}",3
26651,1650204862.41,"16:14:22,410000",3059,4958,797,5.949,0.07,-0.005,68,2,958,"{'x': 0, 'y': 0.1875, 'z': 0}","{'x': 4.75, 'y': 22.375, 'z': -46.375}",3
26660,1650204862.48,"16:14:22,480000",2929,6041,1385,5.189,0.02,-0.097,-3,86,963,"{'x': -10.1875, 'y': -3, 'z': 54.75}","{'x': 16.25, 'y': 6.5625, 'z': -45.6875}",3
26651,1650204862.563,"16:14:22,563000",3057,4958,794,5.949,0.07,-0.005,68,4,958,"{'x': 0.3125, 'y': -0.125, 'z': -0.0625}","{'x': 4.75, 'y': 23.1875, 'z': -45.5625}",3
26660,1650204862.637,"16:14:22,637000",2929,6041,1385,5.092,0.052,-0.105,97,130,1066,"{'x': 9.0625, 'y': -9.8125, 'z': 18.75}","{'x': 16.5625, 'y': 4.6875, 'z': -45.1875}",3
26651,1650204862.707,"16:14:22,707000",3054,4959,798,5.949,0.07,-0.005,68,5,958,"{'x': 0.1875, 'y': 0, 'z': 0.125}","{'x': 5.1875, 'y': 22.75, 'z': -46.375}",3
26651,1650204862.893,"16:14:22,893000",3057,4958,786,5.949,0.07,-0.005,68,4,959,"{'x': 0.125, 'y': -0.0625, 'z': -0.0625}","{'x': 5.1875, 'y': 22.0625, 'z': -45.5625}",3
26660,1650204862.963,"16:14:22,963000",2929,6041,1385,4.974,0.044,-0.109,-15,126,867,"{'x': 15, 'y': -0.3125, 'z': 38.4375}","{'x': 17.0625, 'y': 0.1875, 'z': -46.5}",3
26651,1650204863.028,"16:14:23,028000",3060,4957,788,5.949,0.07,-0.005,68,4,956,"{'x': 0, 'y': 0.125, 'z': 0}","{'x': 5.1875, 'y': 22.75, 'z': -46}",3
26660,1650204863.11,"16:14:23,110000",2929,6041,1385,4.887,0.034,-0.103,-23,128,990,"{'x': -3.0625, 'y': 7.1875, 'z': 43.9375}","{'x': 17.75, 'y': -0.1875, 'z': -46.875}",3
26651,1650204863.17,"16:14:23,170000",3055,4955,792,5.949,0.07,-0.005,67,2,956,"{'x': 0.125, 'y': -0.0625, 'z': -0.0625}","{'x': 4.75, 'y': 22.0625, 'z': -46.375}",3
26660,1650204863.241,"16:14:23,241000",2929,6041,1385,4.785,0.035,-0.108,8,133,987,"{'x': 31.375, 'y': 6.125, 'z': 47.25}","{'x': 18.5, 'y': -1.25, 'z': -47}",3
26651,1650204863.302,"16:14:23,302000",3055,4953,768,5.949,0.07,-0.005,68,5,958,"{'x': -0.25, 'y': -0.1875, 'z': -0.0625}","{'x': 4.75, 'y': 22.375, 'z': -45.5625}",3
26660,1650204863.371,"16:14:23,371000",2929,6041,1385,4.649,0.033,-0.081,-71,-127,1022,"{'x': -10.125, 'y': 5.6875, 'z': 66.9375}","{'x': 19.6875, 'y': -5.75, 'z': -46.0625}",3
26651,1650204863.432,"16:14:23,432000",3054,4952,770,5.949,0.07,-0.005,67,3,956,"{'x': -0.3125, 'y': 0.0625, 'z': -0.0625}","{'x': 4.75, 'y': 22.375, 'z': -46}",3
26660,1650204863.526,"16:14:23,526000",2929,6041,1385,4.454,0.024,-0.093,-35,-70,1068,"{'x': -44.5, 'y': -21.4375, 'z': 82.875}","{'x': 19.25, 'y': -9.5625, 'z': -45.25}",3
26651,1650204863.607,"16:14:23,607000",3053,4952,766,5.949,0.07,-0.005,67,2,959,"{'x': -0.3125, 'y': 0.0625, 'z': -0.0625}","{'x': 4.75, 'y': 22.0625, 'z': -45.5625}",3
26660,1650204863.683,"16:14:23,683000",3036,6152,1366,4.283,0.04,-0.082,13,77,994,"{'x': -9.5, 'y': -4.875, 'z': 45.875}","{'x': 17.0625, 'y': -13.375, 'z': -44}",3
26651,1650204863.755,"16:14:23,755000",3055,4952,785,5.949,0.07,-0.005,67,3,958,"{'x': 0.0625, 'y': 0.125, 'z': 0}","{'x': 4.75, 'y': 22.75, 'z': -45.5625}",3
26660,1650204863.828,"16:14:23,828000",3132,6271,1359,4.182,0.072,-0.113,3,195,994,"{'x': 28, 'y': 2.4375, 'z': 29.0625}","{'x': 15.25, 'y': -14.375, 'z': -44.875}",3
26651,1650204863.9,"16:14:23,900000",3057,4954,808,5.949,0.07,-0.005,68,2,956,"{'x': -0.125, 'y': -0.125, 'z': -0.125}","{'x': 4, 'y': 22.0625, 'z': -46}",3
26660,1650204863.97,"16:14:23,970000",3196,6393,1329,4.087,0.074,-0.125,54,9,1062,"{'x': 0.1875, 'y': 2.9375, 'z': 48.75}","{'x': 14.0625, 'y': -17.375, 'z': -44}",3
26651,1650204864.049,"16:14:24,049000",3056,4954,805,5.949,0.07,-0.005,68,4,956,"{'x': 0.0625, 'y': -0.0625, 'z': 0}","{'x': 4.75, 'y': 22.75, 'z': -45.0625}",3
26660,1650204864.119,"16:14:24,119000",3248,6523,1333,3.975,0.06,-0.107,6,104,876,"{'x': 6.875, 'y': 16.625, 'z': 45.3125}","{'x': 11.875, 'y': -18.5625, 'z': -44.375}",3
26651,1650204864.194,"16:14:24,194000",3056,4956,798,5.949,0.07,-0.005,67,1,958,"{'x': 0.125, 'y': 0.0625, 'z': 0.125}","{'x': 5.1875, 'y': 22.375, 'z': -45.0625}",3
26651,1650204864.369,"16:14:24,369000",3057,4954,799,5.949,0.07,-0.005,69,1,954,"{'x': 0.25, 'y': 0.0625, 'z': 0.0625}","{'x': 4.75, 'y': 23.5625, 'z': -47.375}",3
26660,1650204864.441,"16:14:24,441000",3276,6655,1335,3.699,0.039,-0.094,19,126,1017,"{'x': 18.0625, 'y': 12.75, 'z': 38.1875}","{'x': 8.875, 'y': -20.375, 'z': -44}",3
26651,1650204864.533,"16:14:24,533000",3054,4954,804,5.949,0.07,-0.005,68,1,959,"{'x': -0.1875, 'y': 0.1875, 'z': -0.0625}","{'x': 4.75, 'y': 22.75, 'z': -44.25}",3
26660,1650204864.619,"16:14:24,619000",3288,6791,1336,3.546,0.007,-0.065,-86,-109,1117,"{'x': -22.5625, 'y': 4.9375, 'z': 71.3125}","{'x': 8.0625, 'y': -22.375, 'z': -42.5625}",3
26651,1650204864.717,"16:14:24,717000",3055,4954,806,5.949,0.07,-0.005,68,2,957,"{'x': -0.125, 'y': 0, 'z': 0}","{'x': 5.1875, 'y': 23.1875, 'z': -45.5625}",3
26660,1650204864.778,"16:14:24,778000",3279,6932,1333,3.397,0.021,-0.073,42,-5,1055,"{'x': -23.3125, 'y': -7.6875, 'z': 39.8125}","{'x': 5.5, 'y': -23.875, 'z': -43.5}",3
26651,1650204864.864,"16:14:24,864000",3059,4953,807,5.949,0.07,-0.005,67,3,956,"{'x': 0, 'y': 0, 'z': 0.0625}","{'x': 4.75, 'y': 23.1875, 'z': -46.0625}",3
26660,1650204864.934,"16:14:24,934000",3267,7071,1326,3.322,0.008,-0.093,-26,123,974,"{'x': -14.5625, 'y': 2.4375, 'z': 23.1875}","{'x': 3.5625, 'y': -24.5, 'z': -44.375}",3
26651,1650204865.014,"16:14:25,014000",3065,4954,793,5.949,0.07,-0.005,64,4,958,"{'x': -0.0625, 'y': 0, 'z': 0.0625}","{'x': 4.75, 'y': 23.1875, 'z': -45.1875}",3
26651,1650204865.178,"16:14:25,178000",3066,4955,794,5.949,0.07,-0.005,69,2,955,"{'x': -0.25, 'y': 0.125, 'z': 0}","{'x': 4.75, 'y': 22.0625, 'z': -46.875}",3
26660,1650204865.244,"16:14:25,244000",3226,7207,1335,3.282,0.031,-0.099,111,32,1014,"{'x': 10.25, 'y': -4, 'z': -15.5625}","{'x': 2.0625, 'y': -24.5, 'z': -43.0625}",3
26651,1650204865.346,"16:14:25,346000",3067,4958,787,5.949,0.07,-0.005,68,2,956,"{'x': -0.1875, 'y': 0.125, 'z': -0.0625}","{'x': 4.75, 'y': 23.1875, 'z': -45.0625}",3
26660,1650204865.409,"16:14:25,409000",3167,7340,1335,3.31,0.013,-0.093,-21,176,805,"{'x': 4.5, 'y': 1.5625, 'z': 8.75}","{'x': 2.875, 'y': -24.875, 'z': -43.1875}",3
26651,1650204865.5,"16:14:25,500000",3071,4961,806,5.949,0.07,-0.005,65,3,958,"{'x': 0, 'y': 0.1875, 'z': -0.0625}","{'x': 4.375, 'y': 21.6875, 'z': -46.0625}",3
26660,1650204865.571,"16:14:25,571000",3089,7467,1331,3.283,0.009,-0.098,-24,113,1063,"{'x': 2.9375, 'y': 12.3125, 'z': 22.8125}","{'x': 2.875, 'y': -24.0625, 'z': -43.1875}",3
26651,1650204865.678,"16:14:25,678000",3072,4962,805,5.949,0.07,-0.005,67,1,954,"{'x': -0.1875, 'y': 0.0625, 'z': 0.125}","{'x': 4.75, 'y': 22.75, 'z': -44.6875}",3
26660,1650204865.756,"16:14:25,756000",2987,7588,1327,3.215,0.016,-0.083,26,-28,1194,"{'x': -31.625, 'y': -16.9375, 'z': 15.6875}","{'x': 1.375, 'y': -25.25, 'z': -42.75}",3
26651,1650204865.835,"16:14:25,835000",3070,4962,805,5.949,0.07,-0.005,67,2,957,"{'x': -0.3125, 'y': 0.0625, 'z': 0}","{'x': 4, 'y': 22.75, 'z': -45.5625}",3
26660,1650204865.905,"16:14:25,905000",2875,7702,1357,3.195,0.003,-0.093,-88,124,881,"{'x': -14.5625, 'y': 3.125, 'z': 28.5625}","{'x': 1, 'y': -24.0625, 'z': -44}",3
26651,1650204865.995,"16:14:25,995000",3071,4963,787,5.949,0.07,-0.005,68,2,958,"{'x': 0.1875, 'y': -0.0625, 'z': -0.0625}","{'x': 4.375, 'y': 22.75, 'z': -46.0625}",3
26660,1650204866.065,"16:14:26,065000",2751,7806,1381,3.115,0.022,-0.07,25,162,907,"{'x': 2.4375, 'y': -3.8125, 'z': 12}","{'x': -0.875, 'y': -21.875, 'z': -43.5625}",3
26651,1650204866.154,"16:14:26,154000",3072,4964,776,5.949,0.07,-0.005,67,2,955,"{'x': -0.125, 'y': 0.125, 'z': -0.125}","{'x': 4.375, 'y': 22.75, 'z': -45.0625}",3
26660,1650204866.219,"16:14:26,219000",2620,7838,1394,3.123,0.029,-0.085,69,127,1023,"{'x': 10.3125, 'y': -9.3125, 'z': -5.1875}","{'x': -1.1875, 'y': -23, 'z': -44.875}",3
26651,1650204866.296,"16:14:26,296000",3071,4964,779,5.949,0.07,-0.005,67,1,959,"{'x': -0.0625, 'y': -0.125, 'z': -0.0625}","{'x': 4.75, 'y': 22.75, 'z': -44.6875}",3
26651,1650204866.481,"16:14:26,481000",3074,4963,788,5.949,0.07,-0.005,67,2,957,"{'x': -0.0625, 'y': 0, 'z': 0}","{'x': 4.75, 'y': 22.375, 'z': -44.6875}",3
26660,1650204866.563,"16:14:26,563000",2362,7886,1415,3.174,-0.004,-0.089,-7,18,1067,"{'x': -31.375, 'y': -13.6875, 'z': -3.5625}","{'x': 0.5625, 'y': -24.5, 'z': -42.375}",3
26651,1650204866.651,"16:14:26,651000",3072,4962,789,5.949,0.07,-0.005,68,3,960,"{'x': -0.0625, 'y': -0.0625, 'z': 0.25}","{'x': 4.75, 'y': 22.0625, 'z': -44.25}",3
26660,1650204866.727,"16:14:26,727000",2230,7905,1440,3.195,0.003,-0.1,9,130,983,"{'x': -20.3125, 'y': -0.25, 'z': 7.9375}","{'x': 1, 'y': -24.875, 'z': -42}",3
26651,1650204866.802,"16:14:26,802000",3066,4963,785,5.949,0.07,-0.005,67,3,957,"{'x': -0.0625, 'y': 0.25, 'z': -0.1875}","{'x': 4.375, 'y': 22.75, 'z': -45.5625}",3
26660,1650204866.868,"16:14:26,868000",2110,7918,1439,3.168,-0.001,-0.109,28,129,1050,"{'x': 7.9375, 'y': -3.75, 'z': 10.8125}","{'x': 0.5625, 'y': -24.0625, 'z': -44.0625}",3
26651,1650204866.943,"16:14:26,943000",3067,4965,789,5.949,0.07,-0.005,67,2,955,"{'x': 0.0625, 'y': 0, 'z': -0.0625}","{'x': 5.5625, 'y': 23.1875, 'z': -45.0625}",3
26651,1650204867.136,"16:14:27,136000",3065,4964,787,5.949,0.07,-0.005,68,1,955,"{'x': -0.25, 'y': -0.125, 'z': 0.0625}","{'x': 4.75, 'y': 23.1875, 'z': -45.0625}",3
26651,1650204867.322,"16:14:27,322000",3062,4963,796,5.949,0.07,-0.005,68,3,958,"{'x': -0.125, 'y': 0.1875, 'z': 0}","{'x': 4, 'y': 23.1875, 'z': -45.0625}",3
26651,1650204867.497,"16:14:27,497000",3058,4964,794,5.949,0.07,-0.005,66,3,956,"{'x': 0.125, 'y': 0.125, 'z': 0}","{'x': 5.5625, 'y': 22.75, 'z': -45.0625}",3
26660,1650204867.578,"16:14:27,578000",1852,7932,1390,3.002,0.045,-0.148,-57,246,968,"{'x': 18.4375, 'y': 9.3125, 'z': 20.4375}","{'x': -3.875, 'y': -25.25, 'z': -41.875}",3
26651,1650204867.68,"16:14:27,680000",3060,4962,792,5.949,0.07,-0.005,66,1,957,"{'x': -0.4375, 'y': 0.5, 'z': 0.125}","{'x': 4, 'y': 22.75, 'z': -45.5625}",3
26660,1650204867.76,"16:14:27,760000",1719,7931,1355,2.878,0.026,-0.16,-130,108,884,"{'x': 11.875, 'y': 44, 'z': 55.625}","{'x': -5.6875, 'y': -24.5, 'z': -42.375}",3
26651,1650204867.84,"16:14:27,840000",3061,4962,786,5.949,0.07,-0.005,66,3,955,"{'x': -0.0625, 'y': 0, 'z': 0.1875}","{'x': 4.75, 'y': 22.75, 'z': -45.5625}",3
26660,1650204867.912,"16:14:27,912000",1582,7919,1352,2.62,0.034,-0.133,-20,50,903,"{'x': 16.25, 'y': 17.25, 'z': 92.5}","{'x': -8.6875, 'y': -23, 'z': -40.5625}",3
26651,1650204867.991,"16:14:27,991000",3060,4962,791,5.949,0.07,-0.005,67,4,958,"{'x': -0.0625, 'y': 0.0625, 'z': 0}","{'x': 4.375, 'y': 22.0625, 'z': -46.875}",3
26651,1650204868.179,"16:14:28,179000",3061,4962,805,5.949,0.07,-0.005,68,1,956,"{'x': 0.25, 'y': -0.0625, 'z': 0.0625}","{'x': 3.5625, 'y': 23.1875, 'z': -46.375}",3
26660,1650204868.251,"16:14:28,251000",1367,7872,1294,1.822,0,-0.119,-26,-43,848,"{'x': 10.25, 'y': 26.375, 'z': 141.25}","{'x': -17.6875, 'y': -14.1875, 'z': -42.25}",3
26651,1650204868.342,"16:14:28,342000",3061,4962,808,5.949,0.07,-0.005,67,3,957,"{'x': -0.3125, 'y': -0.125, 'z': 0.0625}","{'x': 4.75, 'y': 23.1875, 'z': -46.375}",3
26660,1650204868.419,"16:14:28,419000",1296,7840,1233,1.43,-0.019,-0.08,-129,-57,1148,"{'x': -31.0625, 'y': 24.625, 'z': 148.375}","{'x': -18.0625, 'y': -3.5625, 'z': -45.6875}",3
26651,1650204868.51,"16:14:28,510000",3062,4961,805,5.949,0.07,-0.005,66,1,955,"{'x': -0.125, 'y': 0, 'z': 0.125}","{'x': 4.375, 'y': 23.1875, 'z': -46}",3
26651,1650204868.677,"16:14:28,677000",3063,4962,805,5.949,0.07,-0.005,68,2,957,"{'x': -0.25, 'y': -0.1875, 'z': -0.0625}","{'x': 4, 'y': 22.375, 'z': -46.875}",3
26660,1650204868.746,"16:14:28,746000",1239,7818,1233,0.788,-0.027,-0.081,14,128,876,"{'x': 1.625, 'y': -0.3125, 'z': 96.3125}","{'x': -13, 'y': 9.1875, 'z': -46.1875}",3
26651,1650204868.821,"16:14:28,821000",3061,4962,808,5.949,0.07,-0.005,67,2,956,"{'x': 0.0625, 'y': 0.0625, 'z': 0}","{'x': 4.75, 'y': 22.75, 'z': -46.0625}",3
26660,1650204868.892,"16:14:28,892000",1201,7804,1239,0.561,-0.029,-0.065,-58,147,1015,"{'x': -0.375, 'y': 10.0625, 'z': 69}","{'x': -10.25, 'y': 12.5625, 'z': -47.5}",3
26651,1650204868.976,"16:14:28,976000",3062,4963,802,5.949,0.07,-0.005,68,2,958,"{'x': 0.1875, 'y': 0.125, 'z': -0.125}","{'x': 4.375, 'y': 21.6875, 'z': -45.5625}",3
26660,1650204869.043,"16:14:29,043000",1166,7786,1246,0.408,-0.045,-0.072,62,48,1018,"{'x': 16.1875, 'y': 12.0625, 'z': 52.0625}","{'x': -7.6875, 'y': 14.375, 'z': -47}",3
26651,1650204869.124,"16:14:29,124000",3069,4962,807,5.949,0.07,-0.005,68,2,955,"{'x': 0.125, 'y': -0.125, 'z': 0.1875}","{'x': 4.75, 'y': 22.375, 'z': -45.5625}",3
26660,1650204869.199,"16:14:29,199000",1133,7764,1254,0.312,-0.051,-0.089,76,11,1070,"{'x': -16.75, 'y': -1.75, 'z': 35.4375}","{'x': -3.5625, 'y': 13.6875, 'z': -47.875}",3
26651,1650204869.297,"16:14:29,297000",3069,4961,801,5.949,0.07,-0.005,67,2,953,"{'x': 0.25, 'y': -0.1875, 'z': 0.0625}","{'x': 4.375, 'y': 22.75, 'z': -45.5625}",3
26660,1650204869.357,"16:14:29,357000",1129,7753,1259,0.237,-0.043,-0.079,18,171,848,"{'x': -22.4375, 'y': 0.75, 'z': 21.75}","{'x': -3.1875, 'y': 15.1875, 'z': -46.5625}",3
26651,1650204869.447,"16:14:29,447000",3068,4963,798,5.949,0.07,-0.005,67,3,955,"{'x': 0.0625, 'y': 0.1875, 'z': 0}","{'x': 4.375, 'y': 22.375, 'z': -45.1875}",3
26660,1650204869.515,"16:14:29,515000",1123,7738,1226,0.163,-0.043,-0.045,-13,112,1028,"{'x': -9.125, 'y': -5.5625, 'z': 25.6875}","{'x': -2.1875, 'y': 17.375, 'z': -46.1875}",3
26651,1650204869.588,"16:14:29,588000",3068,4963,792,5.949,0.07,-0.005,68,4,956,"{'x': 0.1875, 'y': 0.1875, 'z': 0}","{'x': 4.375, 'y': 22.75, 'z': -45.1875}",3
26660,1650204869.676,"16:14:29,676000",1148,7720,1178,0.108,-0.036,-0.051,-4,124,1035,"{'x': 14.5, 'y': 6.6875, 'z': 14.3125}","{'x': -0.1875, 'y': 18.5625, 'z': -45.375}",3
26651,1650204869.77,"16:14:29,770000",3073,4959,786,5.949,0.07,-0.005,68,4,958,"{'x': -0.25, 'y': 0, 'z': 0.125}","{'x': 4.375, 'y': 23.1875, 'z': -46.0625}",3
26651,1650204869.952,"16:14:29,952000",3065,4963,807,5.949,0.07,-0.005,68,2,958,"{'x': 0, 'y': 0.0625, 'z': 0}","{'x': 4.75, 'y': 23.1875, 'z': -46.0625}",3
26660,1650204870.028,"16:14:30,028000",1270,7696,1181,6.224,-0.011,-0.116,-18,182,901,"{'x': 51.0625, 'y': -1.5625, 'z': 4.0625}","{'x': 1.5625, 'y': 15.5625, 'z': -47.5}",3
26651,1650204870.109,"16:14:30,109000",3054,4965,819,5.949,0.07,-0.005,67,1,959,"{'x': -0.1875, 'y': 0, 'z': -0.0625}","{'x': 4.375, 'y': 24, 'z': -45.5625}",3
26660,1650204870.176,"16:14:30,176000",1362,7697,1219,6.236,0.015,-0.153,44,238,941,"{'x': -14.75, 'y': -36.625, 'z': -1.1875}","{'x': 1.1875, 'y': 11.75, 'z': -48.25}",3
26651,1650204870.267,"16:14:30,267000",3056,4963,830,5.949,0.07,-0.005,68,2,959,"{'x': 0.1875, 'y': -0.1875, 'z': -0.0625}","{'x': 5.1875, 'y': 22.75, 'z': -45.5625}",3
26660,1650204870.333,"16:14:30,333000",1475,7710,1215,6.247,0.065,-0.179,86,275,981,"{'x': 24.0625, 'y': -17.9375, 'z': -12.9375}","{'x': -2.5625, 'y': 13.25, 'z': -47}",3
26651,1650204870.418,"16:14:30,418000",3054,4964,814,5.949,0.07,-0.005,70,2,956,"{'x': 0, 'y': -0.0625, 'z': 0.0625}","{'x': 4, 'y': 22.75, 'z': -46.0625}",3
26660,1650204870.499,"16:14:30,499000",1598,7727,1236,6.222,0.097,-0.151,263,139,884,"{'x': -15.1875, 'y': -22, 'z': -5.5625}","{'x': -1.75, 'y': 12.875, 'z': -47.375}",3
26651,1650204870.575,"16:14:30,575000",3054,4961,807,5.949,0.07,-0.005,67,3,954,"{'x': -0.25, 'y': 0.125, 'z': 0}","{'x': 4.375, 'y': 22.0625, 'z': -45.5625}",3
26660,1650204870.651,"16:14:30,651000",1697,7755,1230,6.209,0.077,-0.143,158,162,816,"{'x': -16.1875, 'y': -26.3125, 'z': -5.6875}","{'x': -1.0625, 'y': 12.875, 'z': -47.375}",3
26651,1650204870.746,"16:14:30,746000",3058,4962,804,5.949,0.07,-0.005,67,3,953,"{'x': -0.0625, 'y': -0.125, 'z': -0.0625}","{'x': 4.375, 'y': 23.5625, 'z': -46.5}",3
26660,1650204870.816,"16:14:30,816000",1796,7782,1290,6.207,0.074,-0.127,104,139,1010,"{'x': 7.75, 'y': 10.4375, 'z': 6.75}","{'x': -2.5625, 'y': 14.75, 'z': -46.875}",3
26651,1650204870.901,"16:14:30,901000",3058,4962,811,5.949,0.07,-0.005,67,1,959,"{'x': 0.125, 'y': -0.125, 'z': 0}","{'x': 4.75, 'y': 23.1875, 'z': -46.5}",3
26660,1650204870.971,"16:14:30,971000",1895,7800,1283,6.209,0.083,-0.136,125,140,970,"{'x': -6.875, 'y': -7.1875, 'z': -5.6875}","{'x': -2.5625, 'y': 13.6875, 'z': -46.875}",3
26651,1650204871.061,"16:14:31,061000",3058,4962,811,5.949,0.07,-0.005,68,3,957,"{'x': 0.1875, 'y': -0.0625, 'z': 0}","{'x': 4.375, 'y': 22.375, 'z': -45.5625}",3
26660,1650204871.143,"16:14:31,143000",1988,7812,1283,6.217,0.097,-0.093,86,130,976,"{'x': 8.25, 'y': 0.4375, 'z': -11.0625}","{'x': -2.5625, 'y': 15.1875, 'z': -48.1875}",3
26651,1650204871.225,"16:14:31,225000",3055,4964,809,5.949,0.07,-0.005,67,2,959,"{'x': 0, 'y': -0.0625, 'z': 0}","{'x': 5.1875, 'y': 22.0625, 'z': -44.75}",3
26660,1650204871.304,"16:14:31,304000",2094,7823,1282,6.193,0.074,-0.075,82,127,977,"{'x': -17.375, 'y': 11, 'z': -9.3125}","{'x': -1.375, 'y': 15.1875, 'z': -46.875}",3
26651,1650204871.386,"16:14:31,386000",3050,4963,798,5.949,0.07,-0.005,66,2,954,"{'x': 0.0625, 'y': 0.125, 'z': 0}","{'x': 5.1875, 'y': 22.375, 'z': -45.5625}",3
26660,1650204871.455,"16:14:31,455000",2211,7832,1286,6.205,0.013,-0.117,55,120,998,"{'x': 12.0625, 'y': 10.125, 'z': -6.625}","{'x': -0.25, 'y': 15.1875, 'z': -48.5625}",3
26651,1650204871.537,"16:14:31,537000",3052,4962,798,5.949,0.07,-0.005,68,2,956,"{'x': 0.0625, 'y': 0.125, 'z': 0}","{'x': 4, 'y': 23.1875, 'z': -45.0625}",3
26660,1650204871.595,"16:14:31,595000",2318,7838,1288,0.004,0.019,-0.183,198,285,1023,"{'x': 19.0625, 'y': -0.4375, 'z': -56.375}","{'x': -0.25, 'y': 12.875, 'z': -46.75}",3
26651,1650204871.685,"16:14:31,685000",3056,4961,799,5.949,0.07,-0.005,68,2,959,"{'x': -0.125, 'y': -0.1875, 'z': 0.0625}","{'x': 5.1875, 'y': 22.75, 'z': -45.1875}",3
26660,1650204871.755,"16:14:31,755000",2446,7850,1319,0.095,-0.009,-0.146,106,101,991,"{'x': -41.1875, 'y': 23.5, 'z': -63.4375}","{'x': 0.375, 'y': 11.75, 'z': -48.5}",3
26651,1650204871.835,"16:14:31,835000",3056,4963,798,5.949,0.07,-0.005,66,2,956,"{'x': -0.1875, 'y': 0, 'z': -0.1875}","{'x': 4.75, 'y': 22.75, 'z': -45.0625}",3
26651,1650204871.995,"16:14:31,995000",3049,4967,805,5.949,0.07,-0.005,64,2,956,"{'x': 0.0625, 'y': -0.0625, 'z': -0.125}","{'x': 5.1875, 'y': 23.1875, 'z': -46.0625}",3
26660,1650204872.065,"16:14:32,065000",2584,7852,1331,0.255,-0.084,-0.122,21,95,1054,"{'x': -0.4375, 'y': 5.6875, 'z': -21.8125}","{'x': -1.0625, 'y': 13.6875, 'z': -47.25}",3
26651,1650204872.148,"16:14:32,148000",3055,4964,789,5.949,0.07,-0.005,66,1,957,"{'x': -0.125, 'y': 0.0625, 'z': 0.125}","{'x': 4, 'y': 22.375, 'z': -44.6875}",3
26660,1650204872.232,"16:14:32,232000",2737,7843,1361,0.315,-0.12,-0.119,-99,89,1077,"{'x': -30.6875, 'y': 16.5625, 'z': -19.4375}","{'x': -0.25, 'y': 11.75, 'z': -48.0625}",3
26651,1650204872.321,"16:14:32,321000",3064,4962,788,5.949,0.07,-0.005,67,3,959,"{'x': 0.125, 'y': -0.0625, 'z': 0.0625}","{'x': 4, 'y': 23.1875, 'z': -46.375}",3
26660,1650204872.397,"16:14:32,397000",2850,7834,1335,0.403,-0.113,-0.101,18,52,1060,"{'x': 3, 'y': -2.375, 'z': -43.1875}","{'x': -1.375, 'y': 13.25, 'z': -49}",3
26651,1650204872.466,"16:14:32,466000",3067,4961,769,5.949,0.07,-0.005,67,1,960,"{'x': 0.1875, 'y': -0.125, 'z': 0.0625}","{'x': 4, 'y': 22.375, 'z': -46}",3
26651,1650204872.641,"16:14:32,641000",3071,4958,779,5.949,0.07,-0.005,67,1,955,"{'x': 0, 'y': 0, 'z': 0}","{'x': 3.25, 'y': 24, 'z': -45.5625}",3
26660,1650204872.732,"16:14:32,732000",2970,7812,1330,0.764,-0.109,-0.088,-66,157,964,"{'x': 13.375, 'y': -7.3125, 'z': -71.8125}","{'x': -7.25, 'y': 11.375, 'z': -47.6875}",3
26651,1650204872.822,"16:14:32,822000",3067,4960,786,5.949,0.07,-0.005,67,3,959,"{'x': 0.0625, 'y': 0.25, 'z': 0.0625}","{'x': 4.375, 'y': 22.75, 'z': -45.0625}",3
26660,1650204872.886,"16:14:32,886000",3064,7778,1317,0.971,-0.101,-0.116,0,42,1150,"{'x': 5.6875, 'y': 9.4375, 'z': -75.4375}","{'x': -10.25, 'y': 7.25, 'z': -46.75}",3
26651,1650204872.968,"16:14:32,968000",3063,4959,784,5.949,0.07,-0.005,67,2,957,"{'x': 0.0625, 'y': -0.0625, 'z': 0.0625}","{'x': 5.1875, 'y': 22.75, 'z': -45.5625}",3
26660,1650204873.034,"16:14:33,034000",3139,7741,1349,1.194,-0.094,-0.109,46,186,895,"{'x': 6, 'y': -6.8125, 'z': -88.125}","{'x': -13.0625, 'y': 5.25, 'z': -45.5625}",3
26651,1650204873.114,"16:14:33,114000",3064,4959,776,5.949,0.07,-0.005,67,3,957,"{'x': 0.0625, 'y': -0.1875, 'z': -0.0625}","{'x': 4.75, 'y': 23.5625, 'z': -45.0625}",3
26660,1650204873.191,"16:14:33,191000",3139,7741,1349,1.355,-0.076,-0.086,3,182,869,"{'x': 11.6875, 'y': -10.1875, 'z': -68.9375}","{'x': -15.25, 'y': 1.6875, 'z': -47.25}",3
26651,1650204873.252,"16:14:33,252000",3066,4960,771,5.949,0.07,-0.005,68,1,955,"{'x': -0.1875, 'y': 0, 'z': -0.125}","{'x': 5.1875, 'y': 22.375, 'z': -45.5625}",3
26660,1650204873.337,"16:14:33,337000",3235,7692,1428,1.52,-0.12,-0.073,-112,104,1114,"{'x': 2.625, 'y': 20.1875, 'z': -40.125}","{'x': -15.25, 'y': -2.0625, 'z': -46.875}",3
